id,name,parentId,parentName,fullCompanyName,logoUrl,website,merchantCategoryCode,merchantCategoryDescription,registeredLocation,categoryId,analyticalCategory,transactionCategoryId,transactionCategory
acb209b8-4e51-5044-9210-d71679469341,Ocado Vending Machine,2681c752-1e84-5326-a345-7201bc3b1d62,Ocado,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/65d76bbab867062707ac8613.svg,,null,,,vending-machine,vending-machine,std:a2d41243-ab21-4d02-ac0d-daa3621e4b49,groceries
0d35a749-0ebd-594d-b41f-86bd64367ef8,Odeon,,,Odeon Cinemas Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/637837a71c22c96d4ab5601b.svg,https://www.odeon.co.uk/,null,,"8th Floor 1 Stephen Street, London, United Kingdom, W1T 1AT",cinema,cinema,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
21771e51-fb63-586b-aaa6-894f9630060a,One Stop,,,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/fc3c8b6e5f4c4c222162033a.svg,,null,,,local-shop,local-shop,std:a2d41243-ab21-4d02-ac0d-daa3621e4b49,groceries
53b5770d-c1e4-53bd-bf29-99840ac2da31,Oxfam,,,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/699b92f0563386a616836d80.svg,,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
26e59811-16d2-5a4a-b822-b481612f2a0c,Packlink,,,Packlink,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/b2a1b6acd73d899313d17520.svg,https://www.packlink.com/en-GB/personal/,null,,"C. Amaltea, 9, 28045 Madrid, Spain",postage,postage,std:6e13188d-0121-435c-b57c-4ebef4b283ae,postage
33e71492-c796-5065-9250-8f148ea3f20a,Pay by Phone,,,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/72101c5d82153d34f2c4a364.svg,,null,,,parking,parking,std:ad69da6e-fe17-40e8-bc4d-349c8addc14e,travel
60b2b44e-6551-4a00-9623-4585c2bf74dc,PDSA Trading Limited,,,PDSA Trading Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/8d35d9d6327ef8eb256548f8.svg,lottery.pdsa.org.uk/,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
cea2f875-1778-52af-ba00-46f6460a1a4b,Pegasus airlines,,,Pegasus Airlines,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/2d3ccf86193978f50615a5fa.svg,https://www.flypgs.com/en,null,,Aeropark Yenişehir Mah. Osmanlı Bulvarı No:11/A 34912 - Kurtköy/İstanbul Türkiye,travel-air,travel-air,std:ad69da6e-fe17-40e8-bc4d-349c8addc14e,travel
7a852c89-7b53-52d8-9f4b-13c2984b99fa,Pensionbee,,,Pensionbee Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/368d9799c63c9a64d075e96a.svg,https://www.pensionbee.com/,null,,"209 Blackfriars Road, London, SE1 8NL",pension-contributions,pension-contributions,std:4ad8705f-bed4-4949-8457-28d67897efb6,pension-contributions
23525b7c-b30e-4a1d-ba3a-fb862386e9bd,People's Postcode Trust,,,People's Postcode Trust,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/f67cdcc53dff7907559d02d1.svg,postcodetrust.org.uk,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
03bbb6c3-f6db-5cdb-a874-86d7991a3948,Perfect home,,,Temple Finance Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/387f520565b061becac0b910.svg,https://www.perfecthome.co.uk/,null,,PerfectHome Eagle Court 2 Hatchford Brook Hatchford Way Sheldon Birmingham B26 3RZ,home-improvement,home-improvement,std:bccc15d0-8c88-477d-be4e-04b775768c2d,homeImprovement
9fb06b37-e7b3-50e9-9527-9e1c0d9b7fb5,Plusnet,,,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/5f8c9803ffab9fbfbf789eee.svg,,null,,,broadband-tv,broadband-tv,std:4b0255f0-0309-4509-9e05-4b4e386f9b0d,telephone
f884dde3-0028-40fa-b157-b033173332ff,Portsmouth City Council,,,Portsmouth City Council,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/e6c3c568547219d8dadfdbf9.svg,portsmouthlottery.co.uk,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
04b130b5-f587-50a4-ad45-0c2b5a5842aa,Portsmouth Water Ltd,,,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/c6c38aed0e4a2789e372ad62.svg,https://www.portsmouthwater.co.uk/,null,,"PO Box 99, West Street, Havant, Hampshire, PO9 1LG",utilities-water,utilities-water,std:0265af3e-189e-4407-a5fa-b1e6bf4328c2,utilities
80c5f36b-6a54-5729-989c-b72ab1413ed6,Post Office Banking Services,eb2c60f2-887e-597d-b2ed-441472d6f92b,Post Office,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/2e648034176e3ad1f16e6407.svg,,null,,,cash-cheque-deposits,cash-cheque-deposits,std:75c958fa-6c18-47db-a7e0-e136dd127954,deposits
0640045b-ab58-58b2-b3cd-31d0ddf3f0be,Post Office Personal Loan,eb2c60f2-887e-597d-b2ed-441472d6f92b,Post Office,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/f648a559456ed60ede62a995.svg,https://www.postoffice.co.uk/,null,,"Finsbury Dials, 20 Finsbury Street, London EC2Y 9AQ",loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
5cfcdf4e-416e-4fd7-8f60-7aa80c0467e8,Postcode Community Trust,,,Postcode Community Trust,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/81091d1f34524ec6d3ecce3f.svg,www.postcodelottery.co.uk,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
02b7acf5-dfe6-5d8e-89f4-edaa36258bf4,Alzheimer's Society,,,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/6728a45747378b2a546f1f83.svg,https://www.alzheimers.org.uk/,null,,"Alzheimer's Society, 43-44 Crutched Friars, London, EC3N 2AE",charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
730dfb08-87e4-517e-8400-710f9bd2607b,Roundwood netball,,,Roundwood Netball Club,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/86764b9eef07cd8b201253fc.svg,https://roundwoodnetballclub.co.uk/,null,,"Coombe Wood School, 30 Melville Avenue, Croydon CR2 7HY.",,,std:bd31d21e-57d6-4c09-aee3-d4354c1d326a,hobbies
d474aba9-794e-5913-915a-d6cd86978516,Royal London,,,The Royal London Mutual Insurance Society Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/4b22e7436f9a136245087d1a.svg,https://www.royallondon.com/,null,,"55 Gracechurch Street, London, EC3V 0RL",insurance,insurance,std:afa6c9ab-020e-48a9-9e22-e01cb9c0ad44,insurance
891ea885-2356-4488-9bb4-b68c1b93bfa8,Saint Michaels Hospice,,,North Yorkshire Hospice Care,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/d44850e2e045891480caaaf1.svg,www.saintmichaelshospice.org,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
a7640075-1153-5c3a-a7c1-b793cba082f3,casinocasino,,,L&L Europe Ltd,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/ac477faa93368f02f97ebd21.svg,www.casinocasino.com,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
6355eebd-1238-5765-9533-70f23a83bf4d,Clubwise,,,Clubwise Software Ltd,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/ef13a9fd269ca716aceae720.svg,https://www.clubwise.com/,null,,"6 Tower Court, Horns Lane, Princes Risborough, Bucks, HP27 0AJ",healthcare,healthcare,std:c506e41e-a11b-4a38-a7f7-44c5e39cce5c,healthcare
754125cd-cb2f-549e-83ea-45f3acdc5aa0,Cherry Godfrey Finance,,,Cherry Godfrey Finance,,,null,,,loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
e1b20f53-2e84-5fa8-b307-0487e152d680,Sharkninja,,,Sharkninja Operating LLC,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/67e367f30ed5386a97a03265.svg,https://www.sharkninja.com/,null,,"1st/2nd floor building 3150 Thorpe park, century way, Leeds, LS15 8ZB",electronics,electronics,std:18316113-3eda-4de1-a83a-bd9fd2e457c5,electronics
d20bb2b6-f1be-53de-b88c-c7f7fd5f8d7f,Smartest Energy,,,SmartestEnergy Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/7f56a23124db83963e0757e2.svg,https://www.smartestenergy.com,null,,SmartestEnergy Ltd. Grafton House 15-17 Russell Road Ipswich IP1 2DE,utilities-energy,utilities-energy,std:0265af3e-189e-4407-a5fa-b1e6bf4328c2,utilities
457ded52-e80c-5930-9803-562d29952a62,Spar,,,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/a3be0f043720f85407e4e851.svg,,null,,,local-shop,local-shop,std:a2d41243-ab21-4d02-ac0d-daa3621e4b49,groceries
dbfaa0a5-76d2-40a6-8d0d-ca423001bbfb,St Luke's Hospice Lottery,,,SLH Ventures Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/2436fd30f6c39e842eecddd4.svg,stlukes-hospice.org.uk,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
afa12c17-16c4-5980-b7e7-abd77e9b068b,Stagecoach/Citylink,,,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/3b643c3c89074c36f9b55740.svg,,null,,,travel,travel,std:ad69da6e-fe17-40e8-bc4d-349c8addc14e,travel
811ed2b2-5115-4731-8e0d-0ee4462130f5,Surrey Heath Borough Council,,,Surrey Heath Borough Council,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/7fa2118328be68a0e9cb28de.svg,www.surreyheathcommunitylottery.co.uk,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
3e48b10e-88cd-5ae9-ae2e-fc6e32546ec0,Talkmobile,1ddf51d1-ce5b-5cca-ba9f-53bdf728b200,Vodafone,Talkmobile Ltd,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/34b7273ba5a26aa656bbb6af.svg,https://talkmobile.co.uk/,null,,"Vodafone House, The Connection, Newbury, Berkshire, RG14 2FN.",mobile-phone,mobile-phone,std:4b0255f0-0309-4509-9e05-4b4e386f9b0d,telephone
87b196ab-c629-5c0f-aa0e-451466ccdfcb,Tesco Petrol Station,26c417bc-248f-5e3f-9835-3cd9c2842f50,Tesco,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/7b5897de14edc6bf8717f7cd.svg,,null,,,petrol,petrol,std:665926bd-5569-468e-b5fd-d106201e0bf8,gasoline
94bb189c-6e64-59f8-83ab-4a01be16f8c0,AMT Coffee,,,,,,null,,,coffee,coffee,std:39577c49-350f-45a4-8ec3-48ce205585fb,uncategorized
9d5fb171-8ab8-52b3-b67a-fd27f8f2fc16,Crumbs of Portobello,,,,,,null,,,coffee,coffee,std:8fc131b4-225b-42f8-a589-faf0ad179d5c,restaurants
def80e17-3b9a-597f-87ca-38bc62a023e2,Elior,,,,,https://www.elior.co.uk/,5811,Caterers,,food-delivery,food-delivery,,
724ce3ac-7564-53d2-a0f1-9c390d3c3168,The Range,,,CDS (Superstores International) Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/77ba99661841cc664df0aa8a.svg,https://www.therange.co.uk/,null,,"The Range, Elsie Margaret House, William Prance Road, Plymouth, PL6 5ZD",home-improvement,home-improvement,std:bccc15d0-8c88-477d-be4e-04b775768c2d,homeImprovement
f1059a77-5695-4df3-8ad6-c95fa6b9821a,Friends of the NW Air Ambulance Lottery Community Interest Company,,,Friends of the NW Air Ambulance Lottery Community Interest Company,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/31e4714324f4654e4090ef41.svg,nwairambulance.org.uk,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
2a4008bb-bc9a-4101-bfae-88dc4415cbf9,Greenwich & Bexley Community Hospice Lottery,,,Greenwich & Bexley Community Hospice Lottery Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/76de2536b9d82ba6d2387f51.svg,https://www.communityhospice.org.uk/support-us/ways-to-give/lottery-and-raffle/hospice-lottery/,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
b42bc96a-e46c-41c2-8e75-9dff2df4d21c,JUNGLE,,,Jungle X UK Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/60c4d35f9075319fa6fc3b79.svg,bet.jungle.xyz,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
762320da-ec10-4947-9ea7-ab3ed93ac29b,Kidney Research UK,,,Kidney Research UK,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/4853d1a67ddb7c1656ef2e44.svg,lottery.kidneyresearchuk.org,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
9630adbe-edfc-4e08-a60e-a499e1863c55,L & L Europe Limited,,,L & L Europe Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/2b9a497688d1815f3bf85045.svg,allbritishcasino.com,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
d4024c21-e460-4927-950c-0738bb5f9935,Leonard Cheshire Disability,,,Leonard Cheshire Disability,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/07781e2734d7ece731b62184.svg,www.raffleplayer.com,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
05118d52-001e-4037-8426-0fffbdee5869,Lewes District Council,,,Lewes District Council,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/8d6ff2f6f81f9d1ea8a570f9.svg,leweslocallottery.co.uk,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
d1824892-5276-5312-8dbb-8214e6b81db2,Loans 2 Go,,,Loans 2 Go Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/2d20e9cff393e6c50db6beea.svg,https://loans2go.co.uk/,null,,"Bridge Studios, 34a Deodar Road, London SW15 2NN",loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
e7848a76-1db8-4570-b337-ee30e8988d42,London Borough of Barking and Dagenham,,,London Borough of Barking and Dagenham,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/05bd281d133a13d097aa49d0.svg,lotterybd.co.uk,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
578018cf-e6a2-4ff0-b651-6c0e80ec8c8b,Loros Lotteries Limited,,,Loros Lotteries Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/cfb2e2dff008ba0bed66cfc5.svg,loros.co.uk,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
854fd7d9-421c-4770-a261-ad55f58ce058,Macmillan Cancer Information Lottery,,,Macmillan Cancer Information Lottery,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/3d22c32ec4d14aafce61f52b.svg,macmillan.safeandsecurewebservices.net/lottery,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
d3b9f653-a4be-4ed5-8c46-c4afe4a89ff0,Macular Disease Society,,,Macular Disease Society,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/0200a787aa907ebdf394182d.svg,https://lottery.macularsociety.org/,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
a67ba261-d5cd-4678-bdf5-845c12985e05,Mansfield District Council,,,Mansfield District Council,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/d2d39d372a0d9bd98014f951.svg,robinhoodlottery.co.uk,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
1bd15795-bb87-4567-8a3e-6d23acffa593,Masons Amusements Ltd,,,Masons Amusements (Cleveleys) Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/1b52715951f989703c360a98.svg,masonsamusements.co.uk,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
91c37ed1-4ff4-484e-8b34-1482a6968b0a,Middlesbrough Council,,,Middlesbrough Council,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/f6c87b71675598893ac81553.svg,www.middlesbrough.gov.uk/contact-us,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
d281febf-ac8d-54c2-9f48-dadb54d63fd5,Nemo Personal Finance Ltd,,,Nemo Personal Finance Ltd,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/f217a65843209c56bb3d2413.svg,,null,,,loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
ea511d88-c602-5b47-9e28-852a51be0615,Norton Financial Services Ltd,,,Norton Financial Services Ltd,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/3c3414ada640eaddafa21ae7.svg,,null,,,loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
1d422a5e-aa62-508a-afe4-b6406bc3dbfd,Oakbrook Loans,,,Oakbrook Loans Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/3d137d5451b9c9a07dbc8600.svg,https://oakbrook.com/,null,,"The Poynt North, 45 Wollaton Street, Nottingham, United Kingdom, NG1 5FW.",loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
e38d1dc3-5023-5670-93a7-94bc889c4fe5,Omaze UK Limited,,,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/64da65459f9d15f1f9838c3b.svg,https://omaze.co.uk/,null,,"3rd Floor 1 Ashley Road, Altrincham, Cheshire, United Kingdom, WA14 2DT",gambling-lottery,gambling-lottery,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
e08528da-dd67-5bf7-b52c-7b81ac0cc855,Heartbingo,,,BV Gaming Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/0a3383863ea39caa821a2bfe.svg,https://www.heartbingo.co.uk/,null,,"Suite 23, Portland House, Glacis Road, Gibraltar, GX11 1AA",gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
4919ea70-ba56-55b8-b181-a74406b9539c,One Call Insurance Services Limited,,,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/91385929280e39446155610d.svg,https://www.onecallinsurance.co.uk/,null,,"First Point, Balby Carr Bank, Doncaster, South Yorkshire, DN4 5JQ",insurance,insurance,std:afa6c9ab-020e-48a9-9e22-e01cb9c0ad44,insurance
59d69a05-3a56-5edc-9462-965902eef4a9,Oodle Car Finance,,,Oodle Financial Services Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/5ddd4c7cc34d40455703b9e4.svg,https://www.oodlecarfinance.com/,null,,"One Callaghan Square, Cardiff, CF10 5BT",loans,loans,,
96ab5c38-3228-55dd-995b-68a310e19444,Openpay uk,,,Openpay UK Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/3b938d0c7b69b230f9b6db59.svg,https://www.opy.com/uk/,null,,"49 Greek St, London, United Kingdom UK",loans,loans,std:cdc55410-176d-4c71-9bb2-6988b5d4913d,general
40a24a6f-52b7-59ac-85be-fea5d2f69bc9,Optivo,,,Optivo,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/d5b4016042cbafeca261f007.svg,https://www.optivo.org.uk/,null,,"Optivo, Building 800, Guillat Avenue, Kent Science Park, Sittingbourne, ME9 8GU.",service-charges,service-charges,std:fe9cb693-e101-4e9a-8ca8-d11d63bde665,rent
8da9102c-3710-590f-ae68-a02f15875829,Overdales Legal Limited,,,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/9ccc3dac4c47d4c17cb2a2e0.svg,https://www.overdales.com/,null,,"Ellington House, 9 Savannah Way, Leeds Valley Park, Leeds, LS10 1AB.",loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
c68cd2ed-3ce3-523b-94bd-19e3bcf1ac0b,Zopa,,,Zopa Bank Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/7d408046d3bca5d98799affb.svg,https://www.zopa.com/,null,,"1st Floor, Cottons Centre, Tooley Street, London, SE1 2QG",loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
333b491b-127c-4b0b-b7ee-33ef2c742fd5,Quality Group Lottery Solutions GmbH,,,Quality Group Lottery Solutions GmbH,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/78b14568ab988c8fa059390f.svg,www.tqg-ls.com,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
e717f433-581c-5ccf-809a-08ede51841ef,R Kings Competitions,,,R Kings Competitions,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/220a401c564d1c56568921f4.svg,https://rkingscompetitions.com/,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
1c636d93-0149-4bfb-a947-ceeb2b6fe114,RaceBets,,,RaceBets International Gaming Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/42959c1d9cae0ed72ebf0278.svg,www.racebets.com,null,,,gambling,gambling,std:379c7ed2-27f3-401f-b581-f6507934f0f0,entertainment
cff0b3a9-ac4a-5fd5-a15a-c4570225884c,Tiktok,,,ByteDance,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/b546b8fc5409134cde091f59.svg,https://www.tiktok.com/,null,,"Beijing HQ 43 N 3rd Ring Rd W, ShuangYuShu, Haidian Qu",online-shopping,online-shopping,std:cdc55410-176d-4c71-9bb2-6988b5d4913d,general
075b0394-86e8-50bd-81db-8052181527c8,Transdev,,,TRANSDEV Group,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/725c50cd4c18d6b07b023426.svg,https://www.transdev.com/en/,null,,"Immeuble Crystal, 3 Allée de Grenelle, 92442 Issy-les-Moulineaux, France,",travel,travel,std:ad69da6e-fe17-40e8-bc4d-349c8addc14e,travel
9f3f91e4-78d1-5560-a459-cd4799983691,Transdev blazefield,075b0394-86e8-50bd-81db-8052181527c8,Transdev,Transdev Blazefield Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/68bf5a1a449339ba90188814.svg,https://www.transdevbus.co.uk/,null,,"Prospect Park, Broughton Way, Harrogate, North Yorkshire, HG2 7NY",travel,travel,std:ad69da6e-fe17-40e8-bc4d-349c8addc14e,travel
2447f6a8-b8ad-52d5-8bf2-8279c0157252,Travis perkins,,,Travis Perkins Trading Company Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/03adc9b8a215d1924a9cb580.svg,https://www.travisperkins.co.uk/,null,,"Travis Perkins Trading Company Limited Lodge Way House, Lodgeway, Harlestone Road, Northampton NN5 7UG",home-improvement,home-improvement,std:bccc15d0-8c88-477d-be4e-04b775768c2d,homeImprovement
8241a8c6-6918-433e-bebc-4e25e5b512b5,Treetops Hospice Lottery,,,Treetops Funding Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/d1deb9c8b44d9685fa323829.svg,treetopshospice.org.uk,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
dd6c5ef7-e7ee-58c9-9b0f-11afa83cfaab,Tu Clothing,7e13ce4a-1224-57f1-a35f-a8dccbc2a7c4,Sainsbury's,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/e3f2a3b2509ae7529d09d9f2.svg,https://tuclothing.sainsburys.co.uk/,null,,,clothing,clothing,std:65ebdcdb-c46b-478f-bbbc-feabeb0b4342,clothing
effdffb4-47e7-562e-a40b-564c73225e44,Turkish airlines,,,Turkish Airlines,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/13ebe3b3a9265630eea3d4ed.svg,https://www.turkishairlines.com/,null,,"Turkish Airlines General Management Building, Ataturk Airport, Yesilkoy 34149 Istanbul Türkiye",travel-air,travel-air,std:ad69da6e-fe17-40e8-bc4d-349c8addc14e,travel
0c94ba51-efe7-5c72-b0d7-555ac68b039e,Tutorful,,,Tutora Limited,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/86accedf3b690f6ea9e0c8f2.svg,https://tutorful.co.uk/,null,,"Dearing House, 1 Young St, Broomhall, Sheffield S1 4UP",child,child,std:5fdd9fd3-ba2b-49ad-af67-0ec13fbdd444,education
5fe07cd8-8423-57a4-826b-846b3ceebdf2,tvlicensing.co.uk,,,TV Licensing,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/17251b421f92981ff6cfbfae.svg,https://www.tvlicensing.co.uk/,null,,"Customer Relations, TV Licensing, Darlington, DL98 1TL",tv-licence,tv-licence,std:6a5368ae-3533-47b2-b627-cbe64c667639,cable
e793a710-0108-4b83-ae92-a6bc6e843868,TW Lotto,,,Tunbridge Wells Borough Council,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/bfd18da471b25206751737ea.svg,twlotto.co.uk,null,,,charity,charity,std:7daf3d79-98dd-4c85-b3cc-6d7ffd83fce9,charitable
de05cc21-7212-5acf-851f-80e57f57eb49,U K Insurance Limited,,,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/6e141000ee0db9af63c7d384.svg,https://u-k-insurance.co.uk/,null,,"The Wharf, Neville Street, Leeds LS1 4AZ",insurance,insurance,std:afa6c9ab-020e-48a9-9e22-e01cb9c0ad44,insurance
6b390f6d-0785-5c5b-ba78-3841fef11393,Ulster Bank,,,National Westminster Bank plc,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/c9d7273536e416055b72d763.svg,https://www.ulsterbank.co.uk/,null,,,bank,bank,,
fa97de0d-2db0-57ba-8d75-9c23a9b20eb8,Uniqlo,,,Uniqlo Europe Ltd,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/71889ad2bd0664769c46bb78.svg,https://www.uniqlo.com/uk/en/home,null,,"103-113 Regent Street, London, W1B 4HL - UK",clothing,clothing,std:65ebdcdb-c46b-478f-bbbc-feabeb0b4342,clothing
fbe27876-6124-5d45-94d7-705c120fa73e,Urban Jungle Services Ltd,,,,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/9b44fb46596cec9cbaeed816.svg,https://myurbanjungle.com/,null,,"20-22 Wenlock Road, London, N1 7GU",insurance,insurance,,
362573b7-9d87-5c2e-9f41-ac7756f78c8c,Likely Loans,1d422a5e-aa62-508a-afe4-b6406bc3dbfd,Oakbrook Loans,Likely Loans,https://s3.eu-west-1.amazonaws.com/mft-counterparty-logos-prod/caa5378635d0f87aaa12b6af.svg,https://loans.likelyloans.com,null,,"The Poynt North, 45 Wollaton Street, Nottingham, NG1 5FW",loans,loans,std:7ad9f997-6f45-45ac-9832-1177de1d4c94,loans
